SourceCSV,ControlSet,CacheEntryPosition,Path,NormalizedTimestamp,Executed,Duplicate,SourceFile,RecordNumber,EventRecordId,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,Keywords,ExtraDataOffset,Payload,Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
evtx.csv,,,,2024-05-27 02:37:24.796875+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,22.0,22.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: *,: Wireless Portable Devices (TCP-Out),C:\Windows\system32\wudfhost.exe,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""WPDMTP-Out-TCP""},{""@Name"":""RuleName"",""#text"":""Wireless Portable Devices (TCP-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\wudfhost.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""6""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-30502""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.796875+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,23.0,23.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: *,Ssdpsrv: Wireless Portable Devices (SSDP-In),C:\Windows\system32\svchost.exe,Direction: Inbound,Action: Allow,Protocol: UDP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""WPDMTP-SSDPSrv-In-UDP""},{""@Name"":""RuleName"",""#text"":""Wireless Portable Devices (SSDP-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""ServiceName"",""#text"":""Ssdpsrv""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""1900""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-30502""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.812500+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,26.0,26.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1396.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: *,fdphost: Wireless Portable Devices (UPnP-Out),C:\Windows\system32\svchost.exe,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""WPDMTP-UPnPHost-Out-TCP""},{""@Name"":""RuleName"",""#text"":""Wireless Portable Devices (UPnP-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""ServiceName"",""#text"":""fdphost""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-30502""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.812500+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,25.0,25.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1396.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: *,: Wireless Portable Devices (UPnP-In),System,Direction: Inbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""WPDMTP-UPnPHost-In-TCP""},{""@Name"":""RuleName"",""#text"":""Wireless Portable Devices (UPnP-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""System""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""2869""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-30502""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.812500+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,27.0,27.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: *,upnphost: Wireless Portable Devices (UPnPHost-Out),C:\Windows\system32\svchost.exe,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""WPDMTP-UPnP-Out-TCP""},{""@Name"":""RuleName"",""#text"":""Wireless Portable Devices (UPnPHost-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""ServiceName"",""#text"":""upnphost""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-30502""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.812500+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,24.0,24.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1396.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: 1900,Ssdpsrv: Wireless Portable Devices (SSDP-Out),C:\Windows\system32\svchost.exe,Direction: Outbound,Action: Allow,Protocol: UDP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""WPDMTP-SSDPSrv-Out-UDP""},{""@Name"":""RuleName"",""#text"":""Wireless Portable Devices (SSDP-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\svchost.exe""},{""@Name"":""ServiceName"",""#text"":""Ssdpsrv""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""1900""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-30502""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.843750+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,29.0,29.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Connect to a Network Projector (TCP-Out),C:\Windows\system32\netproj.exe,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""NetPres-Out-TCP-NoScope""},{""@Name"":""RuleName"",""#text"":""Connect to a Network Projector (TCP-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\netproj.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""1""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-31752""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.843750+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,28.0,28.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Connect to a Network Projector (TCP-In),C:\Windows\system32\netproj.exe,Direction: Inbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""NetPres-In-TCP-NoScope""},{""@Name"":""RuleName"",""#text"":""Connect to a Network Projector (TCP-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\netproj.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""1""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-31752""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.859375+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,31.0,31.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: 5357,: Connect to a Network Projector (WSD Events-Out),System,Direction: Outbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""NetPres-WSDEVNT-Out-TCP-NoScope""},{""@Name"":""RuleName"",""#text"":""Connect to a Network Projector (WSD Events-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""System""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""5357""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""1""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-31752""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.859375+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,32.0,32.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1396.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Connect to a Network Projector (WSD EventsSecure-In),System,Direction: Inbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""NetPres-WSDEVNTS-In-TCP-NoScope""},{""@Name"":""RuleName"",""#text"":""Connect to a Network Projector (WSD EventsSecure-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""System""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""5358""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""1""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-31752""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.859375+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,30.0,30.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,*: *,: Connect to a Network Projector (WSD Events-In),System,Direction: Inbound,Action: Allow,Protocol: TCP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""NetPres-WSDEVNT-In-TCP-NoScope""},{""@Name"":""RuleName"",""#text"":""Connect to a Network Projector (WSD Events-In)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""System""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""1""},{""@Name"":""Protocol"",""#text"":""6""},{""@Name"":""LocalPorts"",""#text"":""5357""},{""@Name"":""RemotePorts"",""#text"":""*""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""1""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""*""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-31752""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
evtx.csv,,,,2024-05-27 02:37:24.875000+00:00,,,C:\Users\BRIANNA\OneDrive\Documents\GitHub\NSSECU3_MP2\win7_files\Logs\Microsoft-Windows-Windows Firewall With Advanced Security_4Firewall.evtx,35.0,35.0,2004.0,Info,Microsoft-Windows-Windows Firewall With Advanced Security,Microsoft-Windows-Windows Firewall With Advanced Security/Firewall,340.0,1536.0,37L4247F27-25,0.0,S-1-5-19,A rule has been added to the Windows Defender Firewall exception list,,LocalSubnet: 3702,: Connect to a Network Projector (WSD-Out),C:\Windows\system32\netproj.exe,Direction: Outbound,Action: Allow,Protocol: UDP,,,False,0x8000020000000000,0.0,"{""EventData"":{""Data"":[{""@Name"":""RuleId"",""#text"":""NetPres-WSD-Out-UDP""},{""@Name"":""RuleName"",""#text"":""Connect to a Network Projector (WSD-Out)""},{""@Name"":""Origin"",""#text"":""1""},{""@Name"":""ApplicationPath"",""#text"":""C:\\Windows\\system32\\netproj.exe""},{""@Name"":""ServiceName""},{""@Name"":""Direction"",""#text"":""2""},{""@Name"":""Protocol"",""#text"":""17""},{""@Name"":""LocalPorts"",""#text"":""*""},{""@Name"":""RemotePorts"",""#text"":""3702""},{""@Name"":""Action"",""#text"":""3""},{""@Name"":""Profiles"",""#text"":""2147483647""},{""@Name"":""LocalAddresses"",""#text"":""*""},{""@Name"":""RemoteAddresses"",""#text"":""LocalSubnet""},{""@Name"":""RemoteMachineAuthorizationList""},{""@Name"":""RemoteUserAuthorizationList""},{""@Name"":""EmbeddedContext"",""#text"":""@FirewallAPI.dll,-31752""},{""@Name"":""Flags"",""#text"":""0""},{""@Name"":""Active"",""#text"":""0""},{""@Name"":""EdgeTraversal"",""#text"":""0""},{""@Name"":""LooseSourceMapped"",""#text"":""0""},{""@Name"":""SecurityOptions"",""#text"":""0""},{""@Name"":""ModifyingUser"",""#text"":""S-1-5-18""},{""@Name"":""ModifyingApplication"",""#text"":""C:\\Windows\\System32\\oobe\\Setup.exe""},{""@Name"":""SchemaVersion"",""#text"":""522""},{""@Name"":""RuleStatus"",""#text"":""65536""}]}}",,,,,,,,,,,,,,,,,,,,,,,,,,
